propServerA,propServerB,bestof,model,pointServeRate,pointRate,holdRate,gameRate,setRate,winRate,expPoints,expGames,expSets,tiebreakRate,medianTGames
0.12,0.78,3,static,0.12023,0.17275,0.0029154,0.017312,0,0,10.322,0.2114,0,0,12
0.12,0.79,3,static,0.11971,0.16759,0.0027573,0.014689,0,0,9.9243,0.1789,0,0,12
0.12,0.8,3,static,0.12042,0.16273,0.0032414,0.012451,0,0,9.5557,0.1513,0,0,12
0.12,0.81,3,static,0.11995,0.15707,0.0031004,0.010652,0,0,9.1384,0.1292,0,0,12
0.12,0.82,3,static,0.12024,0.1515,0.002627,0.0086495,0,0,8.7349,0.1047,0,0,12
0.12,0.83,3,static,0.12094,0.14631,0.0028116,0.0073949,0,0,8.3628,0.0894,0,0,12
0.12,0.84,3,static,0.11955,0.1402,0.002916,0.0060548,0,0,7.9387,0.0731,0,0,12
0.12,0.85,3,static,0.11976,0.13532,0.0032514,0.0050824,0,0,7.6081,0.0613,0,0,12
0.12,0.86,3,static,0.11942,0.13091,0.0025387,0.0043146,0,0,7.3151,0.052,0,0,12
0.12,0.87,3,static,0.11921,0.12451,0.0027738,0.0033636,0,0,6.892,0.0405,0,0,12
0.12,0.88,3,static,0.11982,0.1201,0.0031233,0.0030324,0,0,6.6093,0.0365,0,0,12
0.12,0.89,3,static,0.11865,0.11364,0.0029431,0.0023694,0,0,6.2014,0.0285,0,0,12
0.13,0.1,3,static,0.13065,0.50972,0.003883,0.50793,0.59248,0.6344,87.197,16.242,1.468,0.969,26
0.13,0.11,3,static,0.12995,0.50645,0.0039101,0.505,0.55687,0.5832,87.224,16.255,1.39,0.96507,26
0.13,0.12,3,static,0.12942,0.50295,0.004151,0.50263,0.52856,0.5466,86.636,16.148,1.3187,0.95892,26
0.13,0.13,3,static,0.12983,0.49993,0.0039986,0.4998,0.49764,0.4951,86.244,16.038,1.2422,0.95265,26
0.13,0.14,3,static,0.13048,0.49688,0.0041688,0.4972,0.46925,0.4531,85.681,15.935,1.1721,0.94359,26
0.13,0.15,3,static,0.1297,0.49344,0.0042945,0.49481,0.44417,0.4159,84.912,15.804,1.1082,0.93423,26
0.13,0.16,3,static,0.12987,0.49018,0.0040479,0.49169,0.41421,0.3751,83.918,15.597,1.0287,0.92539,26
0.13,0.17,3,static,0.12981,0.48664,0.0040037,0.48839,0.3839,0.3285,82.589,15.352,0.9482,0.90963,26
0.13,0.18,3,static,0.12969,0.48347,0.0038622,0.4858,0.36049,0.2962,82.034,15.216,0.8898,0.89835,26
0.13,0.19,3,static,0.13002,0.48067,0.0041578,0.48324,0.34166,0.2696,80.882,14.982,0.8386,0.87949,26
0.13,0.2,3,static,0.12982,0.47704,0.0039738,0.47979,0.3156,0.2343,79.295,14.655,0.767,0.85825,26
0.13,0.21,3,static,0.12982,0.47361,0.004232,0.47631,0.29028,0.2007,77.931,14.377,0.7017,0.83457,26
0.13,0.22,3,static,0.12982,0.46971,0.0038621,0.47186,0.26248,0.168,76.112,13.996,0.6278,0.80655,26
0.13,0.23,3,static,0.13049,0.46682,0.0038102,0.46869,0.24489,0.1516,74.527,13.639,0.5787,0.78219,26
0.13,0.24,3,static,0.13035,0.46319,0.0038048,0.46456,0.22214,0.1257,72.694,13.293,0.5201,0.75385,26
0.13,0.25,3,static,0.12996,0.45985,0.003883,0.46049,0.20283,0.1038,71.371,12.992,0.4724,0.72374,26
0.13,0.26,3,static,0.12988,0.45589,0.004044,0.45557,0.18608,0.092,69.132,12.549,0.4284,0.68091,26
0.13,0.27,3,static,0.12995,0.4519,0.0040451,0.45032,0.16257,0.0702,67.124,12.12,0.3694,0.64331,26
0.13,0.28,3,static,0.13014,0.44871,0.0038736,0.44594,0.14828,0.0601,65.544,11.791,0.3344,0.61063,25
0.13,0.29,3,static,0.12969,0.44448,0.0039909,0.43999,0.12909,0.0456,63.139,11.306,0.287,0.56812,23
0.13,0.3,3,static,0.1295,0.44039,0.0042486,0.43419,0.11186,0.0369,61.185,10.881,0.2456,0.52683,23
0.13,0.31,3,static,0.13006,0.43634,0.0039382,0.42761,0.097126,0.0268,59.19,10.454,0.2112,0.48811,23
0.13,0.32,3,static,0.12961,0.43227,0.0040309,0.42117,0.086178,0.0218,57.344,10.052,0.1858,0.44536,23
0.13,0.33,3,static,0.12992,0.42753,0.0038389,0.41297,0.070969,0.0155,55.082,9.566,0.1512,0.39869,22
0.13,0.34,3,static,0.12989,0.42339,0.0039933,0.40618,0.062338,0.0124,53.384,9.1917,0.1319,0.36089,22
0.13,0.35,3,static,0.12978,0.41953,0.0045144,0.3992,0.052757,0.008,51.872,8.8382,0.1108,0.32992,22
0.13,0.36,3,static,0.13014,0.41524,0.0041187,0.39123,0.048354,0.0062,50.261,8.4652,0.1012,0.28683,21
0.13,0.37,3,static,0.12952,0.40975,0.0041052,0.38149,0.036408,0.0051,48.063,7.9994,0.0753,0.25094,20
0.13,0.38,3,static,0.12962,0.40471,0.0039642,0.37173,0.03041,0.003,46.345,7.6034,0.0626,0.21501,20
0.13,0.39,3,static,0.13022,0.40135,0.0039769,0.36485,0.028096,0.0027,45.27,7.332,0.0577,0.19014,19
0.13,0.4,3,static,0.13001,0.39684,0.0042393,0.35588,0.02351,0.0017,43.966,7.0021,0.0481,0.16589,19
0.13,0.41,3,static,0.1302,0.39151,0.0038035,0.34433,0.016285,0.0004,42.197,6.5826,0.0331,0.13427,18
0.13,0.42,3,static,0.13015,0.38675,0.0040258,0.33489,0.014205,0.001,40.796,6.2689,0.0288,0.11211,18
0.13,0.43,3,static,0.13007,0.38099,0.0042402,0.3237,0.010051,0.0004,39.32,5.9235,0.0203,0.094069,18
0.13,0.44,3,static,0.13108,0.37783,0.004292,0.31548,0.0089693,0.0001,38.545,5.6825,0.0181,0.079336,17
0.13,0.45,3,static,0.12947,0.37049,0.0038543,0.30128,0.0061136,0.0002,36.716,5.2805,0.0123,0.058651,17
0.13,0.46,3,static,0.12999,0.36585,0.0043828,0.2905,0.0056191,0.0002,35.688,4.9986,0.0113,0.046992,17
0.13,0.47,3,static,0.13033,0.36088,0.0035009,0.2791,0.0036864,0,34.538,4.7097,0.0074,0.038258,17
0.13,0.48,3,static,0.13074,0.35564,0.0039019,0.26883,0.0029913,0.0001,33.417,4.4617,0.006,0.030512,16
0.13,0.49,3,static,0.13047,0.34946,0.0038643,0.25491,0.0017469,0,32.184,4.1377,0.0035,0.018767,16
0.13,0.5,3,static,0.13023,0.3437,0.0044073,0.24329,0.0018466,0,31.101,3.8858,0.0037,0.017717,16
0.13,0.51,3,static,0.12911,0.33831,0.0045047,0.23239,0.00089919,0,30.125,3.6513,0.0018,0.011789,15
0.13,0.52,3,static,0.13043,0.33326,0.0039373,0.22126,0.00079936,0,29.21,3.4233,0.0016,0.0095424,15
0.13,0.53,3,static,0.13071,0.32767,0.003877,0.20986,0.000999,0,28.242,3.199,0.002,0.0082418,15
0.13,0.54,3,static,0.13042,0.32166,0.0042365,0.19873,0.00049975,0,27.23,2.9828,0.001,0.0042479,15
0.13,0.55,3,static,0.12887,0.31549,0.0040742,0.18604,0.00029991,0,26.268,2.7472,0.0006,0.0029491,15
0.13,0.56,3,static,0.13035,0.31008,0.0040459,0.175,0.00014998,0,25.418,2.5483,0.0003,0.0016997,14
0.13,0.57,3,static,0.13051,0.30436,0.0041156,0.16397,0.00014998,0,24.536,2.3556,0.0003,0.0014998,14
0.13,0.58,3,static,0.13047,0.29874,0.0038376,0.15395,0.00024994,0,23.742,2.1851,0.0005,0.00094976,14
0.13,0.59,3,static,0.12958,0.29194,0.0040266,0.14268,4.9998e-05,0,22.779,1.998,0.0001,0.00064997,14
0.13,0.6,3,static,0.12947,0.286,0.0039956,0.13281,0,0,21.947,1.8383,0,0.0002,14
0.13,0.61,3,static,0.12924,0.27963,0.0037602,0.12285,0,0,21.112,1.681,0,0.00035,14
0.13,0.62,3,static,0.13006,0.27433,0.0041626,0.11418,0,0,20.432,1.547,0,0.0002,13
0.13,0.63,3,static,0.13004,0.26739,0.0041905,0.10345,0,0,19.571,1.3848,0,0.00015,13
0.13,0.64,3,static,0.1304,0.26171,0.0044097,0.095514,0,0,18.877,1.2673,0,0,13
0.13,0.65,3,static,0.13003,0.25418,0.0042688,0.085731,0,0,18.005,1.1253,0,0.00015,13
0.13,0.66,3,static,0.12922,0.24923,0.0035712,0.079434,4.9998e-05,0,17.442,1.0355,0.0001,4.9998e-05,13
0.13,0.67,3,static,0.1296,0.24373,0.0040207,0.072542,0,0,16.851,0.9386,0,0,13
0.13,0.68,3,static,0.13041,0.23726,0.0044345,0.06579,0,0,16.145,0.8451,0,5e-05,13
0.13,0.69,3,static,0.12889,0.22959,0.0035438,0.056337,0,0,15.358,0.7164,0,0,13
0.13,0.7,3,static,0.12922,0.22389,0.0040564,0.050956,0,0,14.794,0.6443,0,0,12
0.13,0.71,3,static,0.13015,0.21912,0.0041421,0.045945,0,0,14.324,0.5779,0,0,12
0.13,0.72,3,static,0.13012,0.21178,0.004022,0.040836,0,0,13.636,0.5109,0,0,12
0.13,0.73,3,static,0.12948,0.20678,0.0040096,0.035587,0,0,13.172,0.4428,0,0,12
0.13,0.74,3,static,0.13098,0.20164,0.0041144,0.031164,0,0,12.709,0.386,0,0,12
0.13,0.75,3,static,0.13014,0.19443,0.0039239,0.027277,0,0,12.085,0.3365,0,0,12
0.13,0.76,3,static,0.12996,0.18919,0.0045531,0.024279,0,0,11.643,0.2986,0,0,12
0.13,0.77,3,static,0.13012,0.18404,0.0037235,0.020712,0,0,11.209,0.2538,0,0,12
0.13,0.78,3,static,0.13,0.17837,0.0036179,0.017191,0,0,10.754,0.2099,0,0,12
0.13,0.79,3,static,0.13038,0.17272,0.0036905,0.015166,0,0,10.303,0.1848,0,0,12
0.13,0.8,3,static,0.12939,0.16673,0.0043277,0.01315,0,0,9.8487,0.1599,0,0,12
0.13,0.81,3,static,0.13065,0.16167,0.0040703,0.011418,0,0,9.4648,0.1386,0,0,12
0.13,0.82,3,static,0.13009,0.15605,0.003929,0.0090916,0,0,9.0529,0.1101,0,0,12
0.13,0.83,3,static,0.13042,0.15083,0.0039172,0.0079365,0,0,8.6776,0.096,0,0,12
0.13,0.84,3,static,0.1297,0.14515,0.0039919,0.0067952,0,0,8.2784,0.0821,0,0,12
0.13,0.85,3,static,0.13031,0.14002,0.0043586,0.0056265,0,0,7.9225,0.0679,0,0,12
0.13,0.86,3,static,0.1301,0.13507,0.0038333,0.0046285,0,0,7.5898,0.0558,0,0,12
0.13,0.87,3,static,0.13059,0.13051,0.0043979,0.0041494,0,0,7.2868,0.05,0,0,12
0.13,0.88,3,static,0.13021,0.12534,0.0041506,0.0035457,0,0,6.9473,0.0427,0,0,12
0.13,0.89,3,static,0.12922,0.11987,0.0039208,0.0031235,0,0,6.5961,0.0376,0,0,12
0.14,0.1,3,static,0.14038,0.51305,0.0055721,0.5105,0.6186,0.6759,87.236,16.246,1.529,0.95849,26
0.14,0.11,3,static,0.14009,0.50966,0.005462,0.50783,0.58711,0.629,87.106,16.2,1.4555,0.95615,26
0.14,0.12,3,static,0.14007,0.50645,0.0051156,0.50511,0.55704,0.5857,87.017,16.174,1.3872,0.95294,26
0.14,0.13,3,static,0.13965,0.50326,0.0053184,0.5028,0.53038,0.5452,86.836,16.11,1.3241,0.94608,26
0.14,0.14,3,static,0.14014,0.50007,0.0054301,0.50029,0.50338,0.5027,86.305,16.026,1.2582,0.93839,26
0.14,0.15,3,static,0.1404,0.49696,0.0055202,0.49737,0.47237,0.4599,85.57,15.851,1.178,0.92778,26
0.14,0.16,3,static,0.14029,0.49371,0.0053095,0.49462,0.44688,0.4206,84.888,15.711,1.1133,0.91779,26
0.14,0.17,3,static,0.1394,0.49038,0.0056575,0.49213,0.42316,0.3881,84.09,15.55,1.0524,0.90354,26
0.14,0.18,3,static,0.14019,0.487,0.0053896,0.48861,0.39136,0.3391,83.261,15.344,0.9703,0.89041,26
0.14,0.19,3,static,0.13966,0.4837,0.0051169,0.48571,0.36976,0.3091,82.035,15.104,0.9115,0.87303,26
0.14,0.2,3,static,0.1401,0.47971,0.005453,0.48107,0.33083,0.2578,79.993,14.68,0.8057,0.84664,26
0.14,0.21,3,static,0.13987,0.47676,0.0051611,0.47837,0.31435,0.2358,79.178,14.504,0.7641,0.83009,26
0.14,0.22,3,static,0.13993,0.47354,0.0053626,0.47507,0.29311,0.2073,77.793,14.209,0.7075,0.80218,26
0.14,0.23,3,static,0.13977,0.46977,0.0054754,0.47066,0.26355,0.1702,75.835,13.821,0.6291,0.77616,26
0.14,0.24,3,static,0.13954,0.46607,0.0054448,0.46621,0.24139,0.1447,74.269,13.5,0.5734,0.74194,26
0.14,0.25,3,static,0.13954,0.46239,0.0051699,0.46209,0.22301,0.1262,72.469,13.121,0.5241,0.71244,26
0.14,0.26,3,static,0.14019,0.45897,0.0054252,0.45729,0.20059,0.1045,70.369,12.683,0.4651,0.67542,26
0.14,0.27,3,static,0.14006,0.45532,0.0053156,0.45246,0.17948,0.0837,68.635,12.3,0.412,0.64274,26
0.14,0.28,3,static,0.13973,0.45154,0.0052821,0.44781,0.16564,0.0737,66.817,11.938,0.377,0.60558,26
0.14,0.29,3,static,0.13961,0.44725,0.0051917,0.44102,0.14181,0.0549,64.429,11.422,0.3182,0.56141,25
0.14,0.3,3,static,0.13994,0.44346,0.005151,0.43514,0.12781,0.0474,62.379,10.995,0.2836,0.52175,23
0.14,0.31,3,static,0.14036,0.43939,0.0060293,0.42937,0.11159,0.0326,60.597,10.62,0.2456,0.48317,23
0.14,0.32,3,static,0.13993,0.43495,0.0052536,0.42187,0.093913,0.0248,58.28,10.123,0.2038,0.43883,23
0.14,0.33,3,static,0.13968,0.43166,0.00538,0.41669,0.085763,0.0208,56.968,9.8237,0.185,0.41101,22
0.14,0.34,3,static,0.14023,0.42685,0.0057082,0.40814,0.072927,0.0146,54.853,9.3357,0.1557,0.3622,22
0.14,0.35,3,static,0.13972,0.42229,0.0051831,0.40048,0.064725,0.0135,52.898,8.9321,0.1371,0.32381,22
0.14,0.36,3,static,0.14088,0.41773,0.0055279,0.39106,0.050444,0.0074,50.827,8.4603,0.1057,0.28224,21
0.14,0.37,3,static,0.14102,0.41387,0.0057034,0.38383,0.044048,0.0057,49.444,8.1344,0.0918,0.25815,20
0.14,0.38,3,static,0.14026,0.40912,0.0054512,0.3752,0.034316,0.0036,47.617,7.7479,0.0709,0.22192,20
0.14,0.39,3,static,0.14017,0.40469,0.0053749,0.36653,0.03069,0.0027,46.237,7.405,0.0632,0.19531,19
0.14,0.4,3,static,0.14001,0.39939,0.0055005,0.35603,0.024847,0.0018,44.461,7.007,0.0509,0.16104,19
0.14,0.41,3,static,0.13983,0.39488,0.0056596,0.34728,0.020827,0.0014,43.09,6.6971,0.0425,0.13913,19
0.14,0.42,3,static,0.1397,0.38964,0.0054335,0.33554,0.015078,0.001,41.514,6.2988,0.0306,0.11436,18
0.14,0.43,3,static,0.13941,0.38391,0.005895,0.32417,0.013323,0.0004,39.963,5.9485,0.027,0.092573,18
0.14,0.44,3,static,0.14037,0.37871,0.0051004,0.3126,0.010985,0.0009,38.599,5.606,0.0222,0.075309,17
0.14,0.45,3,static,0.14032,0.37428,0.0055521,0.30245,0.0081341,0.0002,37.533,5.3234,0.0164,0.062494,17
0.14,0.46,3,static,0.13961,0.36863,0.0054367,0.29151,0.0062609,0.0001,36.183,5.0274,0.0126,0.049391,17
0.14,0.47,3,static,0.14097,0.36379,0.0056312,0.27983,0.0046785,0.0001,35.089,4.73,0.0094,0.036432,17
0.14,0.48,3,static,0.13963,0.35791,0.0052742,0.26756,0.00319,0.0001,33.778,4.4317,0.0064,0.028161,16
0.14,0.49,3,static,0.13977,0.35266,0.0052074,0.2568,0.0024938,0,32.728,4.1849,0.005,0.022693,16
0.14,0.5,3,static,0.14,0.34749,0.0057998,0.24594,0.0020956,0,31.72,3.9423,0.0042,0.016565,16
0.14,0.51,3,static,0.1408,0.34254,0.0053488,0.23414,0.0015974,0,30.813,3.6901,0.0032,0.013728,16
0.14,0.52,3,static,0.14044,0.33606,0.0054921,0.2217,0.0011986,0,29.592,3.4329,0.0024,0.009189,15
0.14,0.53,3,static,0.14024,0.33065,0.0054,0.21014,0.00079936,0,28.663,3.2039,0.0016,0.0082934,15
0.14,0.54,3,static,0.14033,0.3252,0.0054665,0.19906,0.0004498,0,27.785,2.9892,0.0009,0.004548,15
0.14,0.55,3,static,0.14016,0.31868,0.0053475,0.18637,0.0005497,0,26.663,2.7532,0.0011,0.0027985,15
0.14,0.56,3,static,0.13915,0.31272,0.0056451,0.1759,0.00034988,0,25.77,2.5648,0.0007,0.0021992,14
0.14,0.57,3,static,0.1408,0.30696,0.0054188,0.16419,0.00024994,0,24.866,2.3598,0.0005,0.0014996,14
0.14,0.58,3,static,0.13972,0.30115,0.005208,0.1538,4.9998e-05,0,24.003,2.1824,0.0001,0.0014999,14
0.14,0.59,3,static,0.13967,0.29493,0.0051485,0.14268,0,0,23.114,1.9979,0,0.00065,14
0.14,0.6,3,static,0.13893,0.28901,0.0060631,0.13329,0,0,22.293,1.8461,0,0.00045,14
0.14,0.61,3,static,0.13949,0.28267,0.0054551,0.12362,0,0,21.435,1.6932,0,0.0004,14
0.14,0.62,3,static,0.13971,0.2771,0.0055018,0.11368,0,0,20.744,1.5394,0,0.0002,13
0.14,0.63,3,static,0.13989,0.27103,0.0048428,0.10544,0,0,19.954,1.4145,0,0.0001,13
0.14,0.64,3,static,0.14097,0.26548,0.0059999,0.096415,0,0,19.283,1.2805,0,0.0001,13
0.14,0.65,3,static,0.13982,0.25909,0.0053859,0.087518,0,0,18.522,1.151,0,0.00015,13
0.14,0.66,3,static,0.13988,0.25274,0.005462,0.07942,4.9998e-05,0,17.8,1.0353,0.0001,0,13
0.14,0.67,3,static,0.14087,0.24676,0.0056841,0.071602,0,0,17.123,0.9255,0,0,13
0.14,0.68,3,static,0.13962,0.24033,0.0060186,0.064678,0,0,16.435,0.8298,0,0,13
0.14,0.69,3,static,0.13894,0.234,0.005427,0.058904,0,0,15.785,0.7511,0,0,13
0.14,0.7,3,static,0.14062,0.22839,0.0057501,0.052072,0,0,15.199,0.6592,0,0,12
0.14,0.71,3,static,0.14031,0.22307,0.0054519,0.047218,0,0,14.684,0.5947,0,0,12
0.14,0.72,3,static,0.14046,0.21665,0.0051261,0.040821,0,0,14.056,0.5107,0,0,12
0.14,0.73,3,static,0.13959,0.21029,0.0052694,0.035455,0,0,13.466,0.4411,0,0,12
0.14,0.74,3,static,0.13974,0.20502,0.005601,0.033194,0,0,12.992,0.412,0,0,12
0.14,0.75,3,static,0.14058,0.19958,0.0053588,0.028238,0,0,12.501,0.3487,0,0,12
0.14,0.76,3,static,0.14057,0.19419,0.0055597,0.025499,0,0,12.037,0.314,0,0,12
0.14,0.77,3,static,0.14025,0.18818,0.0052963,0.021447,0,0,11.535,0.263,0,0,12
0.14,0.78,3,static,0.13879,0.1817,0.0051841,0.018341,0,0,11.008,0.2242,0,0,12
0.14,0.79,3,static,0.14051,0.17618,0.0059977,0.015966,0,0,10.569,0.1947,0,0,12
0.14,0.8,3,static,0.14121,0.17144,0.0049171,0.013482,0,0,10.198,0.164,0,0,12
0.14,0.81,3,static,0.14158,0.1664,0.005455,0.011377,0,0,9.8146,0.1381,0,0,12
0.14,0.82,3,static,0.14033,0.16069,0.0055107,0.010252,0,0,9.3882,0.1243,0,0,12
0.14,0.83,3,static,0.13975,0.15552,0.0057147,0.0088379,0,0,9.0094,0.107,0,0,12
0.14,0.84,3,static,0.13941,0.15012,0.0051795,0.0071403,0,0,8.6252,0.0863,0,0,12
0.14,0.85,3,static,0.13965,0.14494,0.0048536,0.0057913,0,0,8.2612,0.0699,0,0,12
0.14,0.86,3,static,0.14004,0.13999,0.0055846,0.0054946,0,0,7.9217,0.0663,0,0,12
0.14,0.87,3,static,0.13995,0.13557,0.0052231,0.0047606,0,0,7.6227,0.0574,0,0,12
0.14,0.88,3,static,0.13956,0.12981,0.0050139,0.0039014,0,0,7.2379,0.047,0,0,12
0.14,0.89,3,static,0.14024,0.12559,0.0049484,0.0035209,0,0,6.9634,0.0424,0,0,12
0.15,0.1,3,static,0.14984,0.51606,0.0068914,0.51304,0.64665,0.7147,87.404,16.221,1.5909,0.9509,26
0.15,0.11,3,static,0.14974,0.51259,0.0073149,0.51018,0.60983,0.664,87.191,16.201,1.5089,0.94544,26
0.15,0.12,3,static,0.15005,0.50982,0.0071267,0.50795,0.58555,0.6237,87.349,16.195,1.4562,0.94097,26
0.15,0.13,3,static,0.15036,0.5066,0.0072715,0.50555,0.55753,0.5871,87.065,16.135,1.3892,0.93603,26
0.15,0.14,3,static,0.14982,0.50328,0.0066334,0.50305,0.53458,0.554,86.901,16.082,1.3365,0.92972,29
0.15,0.15,3,static,0.15012,0.50035,0.0071494,0.50033,0.5027,0.499,86.35,15.96,1.2566,0.92095,26
0.15,0.16,3,static,0.15022,0.49678,0.0075338,0.49721,0.47228,0.458,85.698,15.797,1.1805,0.90514,26
0.15,0.17,3,static,0.14915,0.49345,0.0071894,0.49452,0.44736,0.4201,85.029,15.65,1.1162,0.89616,26
0.15,0.18,3,static,0.1506,0.49025,0.0071943,0.49096,0.41436,0.3721,84.042,15.399,1.0287,0.87912,26
0.15,0.19,3,static,0.15023,0.48679,0.0070385,0.48797,0.39261,0.3411,83.075,15.215,0.9734,0.86145,26
0.15,0.2,3,static,0.149,0.48325,0.0069237,0.48471,0.36814,0.3073,81.505,14.915,0.9053,0.84271,26
0.15,0.21,3,static,0.15017,0.47979,0.0071156,0.48064,0.33689,0.2683,80.358,14.629,0.8243,0.81776,26
0.15,0.22,3,static,0.15023,0.47687,0.0075033,0.47797,0.31929,0.241,79.174,14.408,0.7778,0.79897,26
0.15,0.23,3,static,0.15007,0.47343,0.0072524,0.47359,0.29185,0.209,77.48,14.035,0.704,0.77013,26
0.15,0.24,3,static,0.15004,0.46943,0.0068434,0.46873,0.26349,0.1728,75.721,13.663,0.63,0.7427,26
0.15,0.25,3,static,0.14971,0.46538,0.0070228,0.46352,0.23582,0.1424,73.267,13.154,0.5552,0.70492,26
0.15,0.26,3,static,0.15021,0.46259,0.0070308,0.46012,0.21915,0.1241,72.129,12.897,0.513,0.67829,26
0.15,0.27,3,static,0.14994,0.45832,0.0067697,0.45473,0.20107,0.1056,70.214,12.507,0.4673,0.63874,26
0.15,0.28,3,static,0.14941,0.45457,0.0071307,0.4492,0.17842,0.0814,68.116,12.065,0.4097,0.60162,26
0.15,0.29,3,static,0.15094,0.45083,0.0073162,0.44385,0.1629,0.0689,66.278,11.667,0.3709,0.56327,25
0.15,0.3,3,static,0.1496,0.44642,0.0070583,0.43698,0.14102,0.056,63.745,11.14,0.3159,0.5206,23
0.15,0.31,3,static,0.15091,0.44311,0.0072773,0.4316,0.12598,0.045,61.895,10.752,0.2793,0.48126,23
0.15,0.32,3,static,0.14963,0.43834,0.0070373,0.42427,0.10902,0.0334,59.738,10.295,0.2389,0.44291,23
0.15,0.33,3,static,0.14949,0.43422,0.0069119,0.417,0.095516,0.0238,57.875,9.8732,0.2077,0.40368,22
0.15,0.34,3,static,0.14993,0.42967,0.0070882,0.40906,0.081504,0.0187,55.744,9.407,0.1752,0.3603,22
0.15,0.35,3,static,0.14941,0.42541,0.0068779,0.40171,0.069011,0.0124,53.882,9.0181,0.147,0.32665,22
0.15,0.36,3,static,0.15015,0.42024,0.0070983,0.3918,0.060032,0.0115,51.806,8.5343,0.1268,0.28525,21
0.15,0.37,3,static,0.14984,0.41593,0.007303,0.38403,0.049683,0.0065,50.064,8.1644,0.1041,0.25132,20
0.15,0.38,3,static,0.14985,0.41196,0.0071545,0.37657,0.044214,0.0053,48.729,7.8475,0.0922,0.22179,20
0.15,0.39,3,static,0.1495,0.40724,0.0076586,0.36709,0.034491,0.0032,46.857,7.4417,0.0713,0.19321,19
0.15,0.4,3,static,0.14932,0.40268,0.0073235,0.35812,0.030154,0.0021,45.433,7.1032,0.0621,0.16427,19
0.15,0.41,3,static,0.15041,0.39701,0.0070674,0.34583,0.022509,0.0019,43.476,6.6531,0.046,0.13701,18
0.15,0.42,3,static,0.14953,0.39241,0.0075891,0.33708,0.019279,0.0006,42.178,6.364,0.0393,0.1169,18
0.15,0.43,3,static,0.14952,0.38731,0.0067042,0.32565,0.015169,0.0004,40.77,5.9996,0.0308,0.095794,18
0.15,0.44,3,static,0.15063,0.38257,0.0064385,0.31493,0.012446,0.0003,39.496,5.6837,0.0252,0.080749,17
0.15,0.45,3,static,0.14972,0.37712,0.0068645,0.30347,0.0095592,0.0002,38.083,5.3534,0.0193,0.063299,17
0.15,0.46,3,static,0.15056,0.37171,0.0073145,0.29214,0.0070996,0.0001,36.788,5.0468,0.0143,0.048754,17
0.15,0.47,3,static,0.14997,0.36627,0.0074942,0.27999,0.0050744,0.0001,35.494,4.7349,0.0102,0.039103,17
0.15,0.48,3,static,0.14963,0.36072,0.0071633,0.26863,0.0034381,0,34.305,4.4582,0.0069,0.030046,16
0.15,0.49,3,static,0.15047,0.3565,0.0076309,0.2591,0.0029413,0,33.457,4.2376,0.0059,0.025375,16
0.15,0.5,3,static,0.1488,0.34983,0.0066005,0.24572,0.0020957,0.0001,32.098,3.9377,0.0042,0.017464,16
0.15,0.51,3,static,0.14963,0.34527,0.0066864,0.23447,0.001398,0,31.213,3.6955,0.0028,0.013082,16
0.15,0.52,3,static,0.14985,0.33859,0.0071025,0.22108,0.0009491,0,29.993,3.4194,0.0019,0.0085918,15
0.15,0.53,3,static,0.15031,0.33312,0.0074426,0.2103,0.0011487,0,29.012,3.2071,0.0023,0.0061429,15
0.15,0.54,3,static,0.15034,0.32849,0.0066753,0.20054,0.00059964,0,28.211,3.0181,0.0012,0.0054967,15
0.15,0.55,3,static,0.14934,0.3216,0.0067583,0.18731,0.0004498,0,27.083,2.7706,0.0009,0.0034484,15
0.15,0.56,3,static,0.14966,0.31621,0.0070284,0.17704,0.00034988,0,26.23,2.5852,0.0007,0.002749,14
0.15,0.57,3,static,0.14934,0.31041,0.0069576,0.16577,0.00019996,0,25.331,2.387,0.0004,0.0019496,14
0.15,0.58,3,static,0.15,0.30514,0.007462,0.15478,0.00024994,0,24.555,2.1992,0.0005,0.0011997,14
0.15,0.59,3,static,0.14993,0.29904,0.0068664,0.1446,9.999e-05,0,23.625,2.0295,0.0002,0.0010999,14
0.15,0.6,3,static,0.14979,0.29319,0.0067911,0.13502,4.9998e-05,0,22.829,1.874,0.0001,0.00054997,14
0.15,0.61,3,static,0.15098,0.28777,0.0072196,0.12571,4.9998e-05,0,22.067,1.7259,0.0001,0.00044998,14
0.15,0.62,3,static,0.14999,0.28022,0.0071499,0.11372,4.9998e-05,0,21.093,1.54,0.0001,4.9998e-05,13
0.15,0.63,3,static,0.14973,0.27364,0.0074098,0.10431,4.9998e-05,0,20.244,1.3977,0.0001,0.00014999,13
0.15,0.64,3,static,0.14936,0.26776,0.0067847,0.095694,4.9998e-05,0,19.513,1.27,0.0001,0,13
0.15,0.65,3,static,0.14948,0.26204,0.0072378,0.088232,0,0,18.824,1.1613,0,5e-05,13
0.15,0.66,3,static,0.14897,0.25593,0.0071869,0.080056,0,0,18.123,1.0443,0,5e-05,13
0.15,0.67,3,static,0.15041,0.25077,0.0071577,0.073348,4.9998e-05,0,17.521,0.9499,0.0001,4.9998e-05,13
0.15,0.68,3,static,0.15029,0.24449,0.0071435,0.06566,0,0,16.842,0.8433,0,0,13
0.15,0.69,3,static,0.14997,0.2383,0.0068013,0.059111,0,0,16.179,0.7539,0,0,13
0.15,0.7,3,static,0.15025,0.23287,0.0064814,0.052791,0,0,15.62,0.6688,0,0,12
